AvgPop_mean,AvgPop_seed_std,Coverage_mean,Coverage_seed_std,Diversity_ci_hi,Diversity_ci_lo,Diversity_mean,Diversity_seed_std,HR@10_ci_hi,HR@10_ci_lo,HR@10_mean,HR@10_seed_std,NDCG@10_ci_hi,NDCG@10_ci_lo,NDCG@10_mean,NDCG@10_seed_std,Recall@10_ci_hi,Recall@10_ci_lo,Recall@10_mean,Recall@10_seed_std,base,dataset,n_seeds,reranker
91.66330332606842,25.850523779901703,0.31600394347683214,0.2303319362594071,0.8888911157846451,0.8870852187275886,0.8879896640777588,0.036852540500154345,0.05092580150812864,0.047169999964535234,0.049028712511062625,0.011746888556589122,0.015410733548924327,0.014116948610171676,0.01475811880081892,0.003807921208693062,0.025566200260072947,0.023502506455406545,0.02452051844447851,0.007156092063731245,neumf,amazon-beauty,5,none
91.66330332606842,25.850523779901703,0.31600394347683214,0.2303319362594071,0.8888911157846451,0.8870852187275886,0.8879896640777588,0.036852540500154345,0.05092580150812864,0.047169999964535234,0.049028712511062625,0.011746888556589122,0.015410733548924327,0.014116948610171676,0.01475811880081892,0.003807921208693062,0.025566200260072947,0.023502506455406545,0.02452051844447851,0.007156092063731245,neumf,amazon-beauty,5,mmr_lam=1.0
90.12271581540794,25.539388794011227,0.3154781465658889,0.21695827815640042,0.9299932271242142,0.9286160424351693,0.9292948961257934,0.04266469017563625,0.04796787789091468,0.04436510968953371,0.04611011147499085,0.012650094863866663,0.014354789024218917,0.013151976303197444,0.01373539175838232,0.0041290716797320985,0.02355117313563824,0.02160262018442154,0.022531486861407757,0.007801664270095182,neumf,amazon-beauty,5,mmr_lam=0.8
86.46283142234435,23.840752937449643,0.324055208675649,0.21295185034166528,0.9568532481789589,0.9560772523283958,0.9564823985099793,0.023483671676533487,0.04425376784056425,0.04070785501971841,0.042528191581368446,0.00979960015761841,0.013235594774596394,0.012063985271379352,0.012649708986282348,0.003343336237144932,0.021271770494058727,0.019434402184560894,0.020346038788557053,0.006153823610600354,neumf,amazon-beauty,5,mmr_lam=0.6
80.91376101582487,21.180664700109745,0.3375944791324351,0.20585653749539176,0.9763267159461975,0.9759722173213958,0.9761595964431763,0.009584503590772186,0.040803562849760056,0.037505920976400375,0.03913579098880291,0.0075718938247530355,0.012203864590264856,0.011066975072026253,0.011644461844116449,0.002643980303403807,0.019077155459672212,0.017395454226061702,0.018265233561396598,0.004750156629204939,neumf,amazon-beauty,5,mmr_lam=0.4
76.0950383777125,19.08548594697764,0.36362142622412097,0.19229023754261643,0.987419867515564,0.9871729761362076,0.9872994422912598,0.004360086361344903,0.0379996201954782,0.034909031540155414,0.03642566092312336,0.005579814824447299,0.01143360377755016,0.010337635804899038,0.010868480801582337,0.002048309619107587,0.017614579852670433,0.01594230947084725,0.016763709485530853,0.0035697229324152574,neumf,amazon-beauty,5,mmr_lam=0.2
76.0968047000853,18.935898789175834,0.3576733486690766,0.188661249085186,0.9875873848795891,0.9873614847660065,0.9874777317047119,0.004099041882426801,0.038718849420547485,0.03551549389958382,0.03714583553373814,0.005735511476820901,0.01159217043314129,0.010501152253709733,0.011041527520865202,0.0022803120246211524,0.017761563928797842,0.016113981092348694,0.01694506425410509,0.003584972174713762,neumf,amazon-beauty,5,dpp_alpha=0.5
78.09851985217473,19.87611790745683,0.3466644758462044,0.19489451667808505,0.9837635397911072,0.9835175082087517,0.9836463451385498,0.006200800049424885,0.03979958286508918,0.03653889829292893,0.038169239833951,0.006322473066155509,0.011932873795740307,0.010797841148450971,0.011368243023753166,0.002472373452279814,0.018422707682475448,0.016746869357302786,0.017567154578864576,0.003930660062204506,neumf,amazon-beauty,5,dpp_alpha=1.0
80.40618591869611,21.08938772493506,0.33664147223135066,0.20007513290135426,0.9785706087946892,0.9782750904560089,0.9784323334693908,0.008796998046617552,0.041201554238796234,0.03786553740501404,0.039533781260252,0.006855986745009966,0.012343169841915368,0.011195131065323948,0.01177083682268858,0.0026508475015553077,0.019274107506498696,0.017518438724800946,0.018384499289095402,0.004248536967075055,neumf,amazon-beauty,5,dpp_alpha=2.0
83.06075049748887,22.370611396029155,0.32839303319093,0.20481040962880886,0.9713100880384445,0.970929953455925,0.971130621433258,0.012643514577065291,0.041941155400127175,0.038680470734834674,0.0402918603271246,0.007677122309854667,0.012696049595251679,0.01153708219062537,0.012113306857645511,0.0029495371643678526,0.019921977259218692,0.018140645558014513,0.019028975628316402,0.004828910093798226,neumf,amazon-beauty,5,dpp_alpha=4.0
1378.29919827729,143.84495665502345,0.24511746391168981,0.027052701367801867,0.6615731418132782,0.6591945931315422,0.6603127598762513,0.03151112997597885,0.44131438061594963,0.4301142990589142,0.4357131004333496,0.026402516765629096,0.08886060938239097,0.08586901146918535,0.087344691157341,0.012646343854897261,0.053978482726961374,0.051811611745506525,0.05288299322128296,0.008143553978276888,neumf,ml-1m,5,none
1378.29919827729,143.84495665502345,0.24511746391168981,0.027052701367801867,0.6615731418132782,0.6591945931315422,0.6603127598762513,0.03151112997597885,0.44131438061594963,0.4301142990589142,0.4357131004333496,0.026402516765629096,0.08886060938239097,0.08586901146918535,0.087344691157341,0.012646343854897261,0.053978482726961374,0.051811611745506525,0.05288299322128296,0.008143553978276888,neumf,ml-1m,5,mmr_lam=1.0
1369.4673645850587,177.08972238530788,0.24058873478630058,0.028849134245011527,0.7234971955418587,0.7211325347423554,0.7222922801971435,0.07292569712099664,0.45188420861959455,0.4402832515537739,0.44621500968933103,0.023064992412030125,0.08965249229222536,0.08672730252146721,0.08819020539522171,0.012362564733840073,0.05460615549236536,0.052521368581801654,0.05348965525627136,0.008018710674898321,neumf,ml-1m,5,mmr_lam=0.8
1352.9324001987743,167.68731827957146,0.2459666006227003,0.029617172201630383,0.7673376366496086,0.7654031917452813,0.7663573622703552,0.048813637369705766,0.45602118968963623,0.44435977935791016,0.45012423396110535,0.025366329538046503,0.08941695615649223,0.08645994141697884,0.08792130053043365,0.01213529630198438,0.05440926356241107,0.05232275417074561,0.053318993747234346,0.007849495770570767,neumf,ml-1m,5,mmr_lam=0.6
1302.2983567997348,140.20631746246792,0.2528729125389188,0.02743177437602995,0.8079108655452728,0.8063368439674378,0.8070955038070678,0.02688881366609828,0.4569836132228374,0.4447896249592304,0.4511512339115143,0.026341647250991987,0.08758119083940982,0.08459554091095925,0.08615490943193435,0.011079946297728927,0.05285015003755689,0.05081061543896794,0.05182705596089363,0.006994280797168179,neumf,ml-1m,5,mmr_lam=0.4
1222.1259102203082,95.77946393090468,0.26204358901783187,0.025313517188798304,0.8304547667503357,0.8292625576257706,0.8298366904258728,0.015209846309279672,0.4552617184817791,0.44419330954551695,0.45002484917640684,0.025769779357990442,0.08506688829511404,0.08222359362989665,0.08364866226911545,0.009758094897466305,0.050384743884205815,0.04847724754363299,0.049421800673007964,0.005775504138164969,neumf,ml-1m,5,mmr_lam=0.2
1144.1148153056154,82.08978210696361,0.2695726011887914,0.02267334593377904,0.8661780342459678,0.8649778291583061,0.865590763092041,0.015653580687315344,0.4449262961745262,0.4339564211666584,0.4394566833972931,0.022354431142739467,0.08248427640646697,0.0796876197680831,0.08110000938177109,0.008876639774883507,0.04809308825060725,0.04624620946124196,0.04714299365878105,0.005161159034876611,neumf,ml-1m,5,dpp_alpha=0.5
1164.419791287063,92.77211033104933,0.26606283611661474,0.022355225127628785,0.8626252040266991,0.8613881930708885,0.8620315194129944,0.017714443104913217,0.4491311848163605,0.43779940009117124,0.4434321761131287,0.024433370488831846,0.08343686070293188,0.08067509699612856,0.08205912709236145,0.009372989168980368,0.04881809623911977,0.046886134520173074,0.04781019315123558,0.005549246078261814,neumf,ml-1m,5,dpp_alpha=1.0
1198.6892363756833,111.55999129040794,0.2601754882536088,0.022256814681062106,0.8546215876936912,0.8533768311142922,0.8540070414543152,0.022312825344269788,0.45214675590395925,0.4402840793132782,0.44624813199043273,0.02571051485128902,0.08474202528595924,0.08194200452417136,0.08335617631673813,0.010065252023171543,0.04979268591850996,0.04789682561531663,0.04881825596094132,0.0060547519815976995,neumf,ml-1m,5,dpp_alpha=2.0
